Id,Predicted
1230,0
1231,0
1232,0
1233,1
1234,1
1235,1
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,1
1244,0
1245,0
1246,1
1247,1
1248,0
1249,0
1250,0
1251,1
1252,1
1253,1
1254,1
1255,0
1256,1
1257,1
1258,0
1259,1
1260,1
1261,1
1262,1
1263,0
1264,0
1265,1
1266,0
1267,1
1268,0
1269,1
1270,0
1271,1
1272,1
1273,0
1274,1
1275,0
1276,0
1277,1
1278,0
1279,1
1280,1
1281,0
1282,0
1283,1
1284,0
1285,1
1286,0
1287,1
1288,0
1289,1
1290,0
1291,0
1292,0
1293,1
1294,0
1295,0
1296,0
1297,1
1298,0
1299,1
1300,1
1301,0
1302,0
1303,0
1304,0
1305,1
1306,0
1307,1
1308,0
1309,1
1310,1
1311,0
1312,0
1313,0
1314,1
1315,0
1316,0
1317,1
1318,0
1319,1
1320,0
1321,1
1322,0
1323,1
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,1
1331,0
1332,0
1333,1
1334,1
1335,0
1336,0
1337,1
1338,1
1339,1
1340,0
1341,0
1342,1
1343,0
1344,1
1345,1
1346,0
1347,0
1348,1
1349,1
1350,1
1351,0
1352,1
1353,0
1354,1
1355,0
1356,1
1357,0
1358,0
1359,1
1360,1
1361,0
1362,1
1363,0
1364,0
1365,0
1366,1
1367,0
1368,1
1369,1
1370,1
1371,0
1372,0
1373,0
1374,1
1375,0
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,1
1384,1
1385,1
1386,0
1387,0
1388,0
1389,1
1390,1
1391,1
1392,1
1393,0
1394,1
1395,0
1396,1
1397,0
1398,1
1399,1
1400,0
1401,0
1402,1
1403,1
1404,0
1405,0
1406,1
1407,0
1408,1
1409,0
1410,0
1411,1
1412,1
1413,0
1414,0
1415,0
1416,0
1417,1
1418,0
1419,1
1420,1
1421,1
1422,0
1423,1
1424,1
1425,1
1426,0
1427,1
1428,1
1429,1
1430,0
1431,1
1432,1
1433,1
1434,0
1435,1
1436,1
1437,1
1438,1
1439,1
1440,0
1441,1
1442,1
1443,1
1444,1
1445,0
1446,0
1447,1
1448,1
1449,0
1450,1
1451,0
1452,1
1453,0
1454,1
1455,1
1456,0
1457,1
1458,0
1459,0
1460,1
1461,0
1462,1
1463,0
1464,0
1465,0
1466,0
1467,1
1468,1
1469,1
1470,0
1471,0
1472,0
1473,1
1474,1
1475,1
1476,1
1477,0
1478,0
1479,1
1480,0
1481,1
1482,1
1483,1
1484,1
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,1
1496,1
1497,1
1498,0
1499,0
1500,1
1501,1
1502,1
1503,0
1504,1
1505,0
1506,1
1507,0
1508,0
1509,0
1510,0
1511,0
1512,1
1513,1
1514,0
1515,1
1516,0
1517,0
1518,0
1519,1
1520,0
1521,1
1522,0
1523,0
1524,1
1525,0
1526,1
1527,0
1528,0
1529,1
1530,1
1531,0
1532,0
1533,0
1534,1
1535,1
1536,1
1537,1
1538,0
1539,0
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1546,0
1547,0
1548,1
1549,0
1550,1
1551,0
1552,1
1553,0
1554,1
1555,0
1556,1
1557,1
1558,1
1559,0
1560,0
1561,1
1562,0
1563,1
1564,0
1565,0
1566,1
1567,1
1568,1
1569,1
1570,1
1571,0
1572,1
1573,1
1574,1
1575,1
1576,1
1577,0
1578,1
1579,0
1580,1
1581,0
1582,1
1583,0
1584,0
1585,0
1586,1
1587,1
1588,1
1589,1
1590,1
1591,0
1592,1
1593,0
1594,0
1595,1
1596,0
1597,1
1598,0
1599,1
1600,1
1601,1
1602,1
1603,1
1604,1
1605,0
1606,1
1607,0
1608,1
1609,1
1610,0
1611,1
1612,1
1613,0
1614,0
1615,1
1616,0
1617,0
1618,1
1619,0
1620,1
1621,0
1622,1
1623,1
1624,1
1625,0
1626,1
1627,1
1628,1
1629,1
1630,1
1631,0
1632,0
1633,0
1634,0
1635,0
1636,1
1637,0
1638,0
1639,1
1640,1
1641,1
1642,1
1643,0
1644,1
1645,0
1646,0
1647,1
1648,1
1649,0
1650,1
1651,0
1652,0
1653,0
1654,1
1655,0
1656,0
1657,1
1658,0
1659,1
1660,1
1661,1
1662,0
1663,1
1664,0
1665,1
1666,0
1667,1
1668,1
1669,0
1670,0
1671,1
1672,1
1673,0
1674,1
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,1
1683,1
1684,1
1685,0
1686,0
1687,1
1688,1
1689,0
1690,0
1691,0
1692,1
1693,0
1694,0
1695,0
1696,1
1697,1
1698,0
1699,0
1700,1
1701,1
1702,1
1703,1
1704,0
1705,0
1706,1
1707,1
1708,1
1709,0
1710,1
1711,1
1712,1
1713,1
1714,1
1715,0
1716,1
1717,0
1718,0
1719,1
1720,1
1721,0
1722,0
1723,0
1724,1
1725,1
1726,0
1727,0
1728,0
1729,1
1730,0
1731,0
1732,1
1733,0
1734,0
1735,1
1736,0
1737,0
1738,0
1739,1
1740,1
1741,1
1742,0
1743,0
1744,0
1745,0
1746,1
1747,1
1748,1
1749,1
1750,1
1751,0
1752,0
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,0
1760,0
1761,1
1762,1
1763,0
1764,1
1765,0
1766,1
1767,0
1768,1
1769,0
1770,1
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,1
1778,1
1779,0
1780,1
1781,0
1782,0
1783,0
1784,1
1785,1
1786,1
1787,1
1788,1
1789,0
1790,0
1791,1
1792,1
1793,0
1794,1
1795,0
1796,1
1797,1
1798,1
1799,1
1800,1
1801,0
1802,0
1803,1
1804,0
1805,1
1806,0
1807,1
1808,0
1809,1
1810,1
1811,1
1812,1
1813,1
1814,1
1815,1
1816,1
1817,0
1818,0
1819,0
1820,0
1821,0
1822,1
1823,1
1824,0
1825,0
1826,1
1827,1
1828,1
1829,0
1830,1
1831,1
1832,0
1833,0
1834,1
1835,0
1836,1
1837,1
1838,1
1839,1
1840,1
1841,0
1842,0
1843,1
1844,1
1845,0
1846,1
1847,0
1848,0
1849,1
1850,1
1851,0
1852,1
1853,0
1854,1
1855,1
1856,0
1857,1
1858,0
1859,0
1860,0
1861,0
1862,1
1863,0
1864,0
1865,1
1866,0
1867,1
1868,1
1869,0
1870,1
1871,1
1872,1
1873,1
1874,1
1875,0
1876,0
1877,1
1878,0
1879,0
1880,1
1881,1
1882,0
1883,0
1884,0
1885,1
1886,0
1887,1
1888,0
1889,1
1890,0
1891,1
1892,1
1893,0
1894,1
1895,1
1896,1
1897,1
1898,1
1899,0
1900,0
1901,0
1902,0
1903,1
1904,1
1905,1
1906,0
1907,0
1908,1
1909,0
1910,0
1911,0
1912,1
1913,0
1914,1
1915,0
1916,1
1917,1
1918,0
1919,0
1920,1
1921,0
1922,1
1923,1
1924,0
1925,0
1926,0
1927,0
1928,1
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,0
1936,1
1937,1
1938,1
1939,1
1940,1
1941,1
1942,1
1943,1
1944,0
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,1
1954,0
1955,1
1956,0
1957,0
1958,0
1959,0
1960,1
1961,1
1962,0
1963,0
1964,0
1965,0
1966,1
1967,1
1968,0
1969,1
1970,1
1971,0
1972,1
1973,1
1974,1
1975,0
1976,1
1977,0
1978,1
1979,0
1980,1
1981,1
1982,1
1983,1
1984,0
1985,0
1986,1
1987,1
1988,1
1989,1
1990,0
1991,1
1992,1
1993,0
1994,1
1995,1
1996,0
1997,0
1998,1
1999,1
2000,0
2001,0
2002,0
2003,1
2004,0
2005,1
2006,1
2007,0
2008,1
2009,0
2010,1
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,1
2019,0
2020,1
2021,0
2022,0
2023,0
2024,1
2025,0
2026,0
2027,0
2028,1
2029,1
2030,0
2031,0
2032,1
2033,1
2034,1
2035,1
2036,1
2037,0
2038,1
2039,1
2040,0
2041,0
2042,1
2043,1
2044,0
2045,1
2046,1
2047,1
2048,1
2049,1
2050,1
2051,1
2052,1
2053,1
2054,0
2055,1
2056,0
2057,0
2058,1
2059,1
2060,1
2061,1
2062,1
2063,1
2064,1
2065,0
2066,1
2067,1
2068,1
2069,1
2070,0
2071,0
2072,1
2073,1
2074,1
2075,1
2076,1
2077,0
2078,0
2079,0
2080,0
2081,1
2082,1
2083,1
2084,0
2085,0
2086,1
2087,0
2088,1
2089,0
2090,1
2091,0
2092,1
2093,1
2094,1
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,1
2104,0
2105,1
2106,1
2107,1
2108,1
2109,0
2110,1
2111,1
2112,0
2113,1
2114,0
2115,1
2116,1
2117,0
2118,1
2119,0
2120,0
2121,1
2122,0
2123,0
2124,1
2125,1
2126,0
2127,1
2128,1
2129,1
2130,1
2131,1
2132,1
2133,0
2134,1
2135,0
2136,0
2137,1
2138,0
2139,1
2140,1
2141,1
2142,0
2143,0
2144,1
2145,1
2146,0
2147,1
2148,0
2149,1
2150,0
2151,1
2152,0
2153,1
2154,0
2155,1
2156,1
2157,1
2158,0
2159,0
2160,1
2161,1
2162,1
2163,0
2164,1
2165,0
2166,1
2167,1
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,0
2187,0
2188,1
2189,1
2190,1
2191,1
2192,1
2193,1
2194,0
2195,1
2196,1
2197,0
2198,0
2199,1
2200,1
2201,0
2202,1
2203,1
2204,1
2205,1
2206,1
2207,0
2208,0
2209,1
2210,1
2211,1
2212,1
2213,0
2214,1
2215,1
2216,1
2217,0
2218,1
2219,1
2220,1
2221,1
2222,0
2223,1
2224,1
2225,1
2226,0
2227,0
2228,0
2229,1
2230,0
2231,1
2232,1
2233,1
2234,1
2235,0
2236,1
2237,1
2238,0
2239,1
2240,0
2241,1
2242,1
2243,1
2244,0
2245,0
2246,0
2247,1
2248,0
2249,1
2250,1
2251,0
2252,0
2253,1
2254,1
2255,0
2256,1
2257,0
2258,0
2259,0
2260,0
2261,1
2262,0
2263,0
2264,0
2265,0
2266,1
2267,0
2268,0
2269,0
2270,1
2271,1
2272,1
2273,0
2274,0
2275,0
2276,1
2277,0
2278,0
2279,1
2280,0
2281,0
2282,1
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,0
2290,0
2291,1
2292,0
2293,1
2294,1
2295,1
2296,0
2297,1
2298,0
2299,1
2300,1
2301,0
2302,0
2303,0
2304,0
2305,1
2306,1
2307,1
2308,1
2309,0
2310,1
2311,0
2312,1
2313,1
2314,1
2315,1
2316,0
2317,0
2318,0
2319,0
2320,1
2321,0
2322,1
2323,1
2324,0
2325,0
2326,1
2327,1
2328,0
2329,0
2330,1
2331,1
2332,1
2333,0
2334,0
2335,1
2336,0
2337,1
2338,0
2339,0
2340,1
2341,1
2342,0
2343,1
2344,1
2345,1
2346,0
2347,1
2348,1
2349,1
2350,0
2351,1
2352,0
2353,0
2354,0
2355,0
2356,0
2357,1
2358,0
2359,0
2360,1
2361,0
2362,1
2363,0
2364,1
2365,1
2366,0
2367,0
2368,1
2369,1
2370,0
2371,0
2372,1
2373,0
2374,1
2375,1
2376,1
2377,0
2378,1
2379,0
2380,1
2381,0
2382,1
2383,1
2384,0
2385,1
2386,1
2387,0
2388,1
2389,1
2390,0
2391,0
2392,1
2393,1
2394,1
2395,1
2396,1
2397,1
2398,0
2399,1
2400,1
2401,0
2402,0
2403,0
2404,1
2405,0
2406,1
2407,1
2408,0
2409,0
2410,1
2411,1
2412,1
2413,0
2414,0
2415,0
2416,1
2417,1
2418,0
2419,0
2420,1
2421,0
2422,1
2423,1
2424,1
2425,1
2426,0
2427,1
2428,0
2429,1
2430,0
2431,1
2432,0
2433,0
2434,1
2435,0
2436,1
2437,0
2438,0
2439,0
2440,1
2441,0
2442,0
2443,1
2444,0
2445,0
2446,0
2447,0
2448,0
2449,0
2450,1
2451,0
2452,1
2453,0
2454,0
2455,0
2456,0
2457,0
2458,1
2459,0
2460,0
2461,1
2462,0
2463,1
2464,1
2465,0
2466,1
2467,1
2468,0
2469,0
2470,1
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,1
2479,0
2480,0
2481,0
2482,1
2483,1
2484,0
2485,0
2486,0
2487,1
2488,1
2489,1
2490,0
2491,0
2492,0
2493,1
2494,0
2495,1
2496,0
2497,1
2498,0
2499,1
2500,0
2501,0
2502,0
2503,1
2504,1
2505,0
2506,0
2507,0
2508,1
2509,1
2510,1
2511,1
2512,1
2513,0
2514,1
2515,0
2516,1
2517,1
2518,0
2519,1
2520,1
2521,0
2522,1
2523,1
2524,1
2525,0
2526,1
2527,0
2528,0
2529,1
2530,0
2531,0
2532,1
2533,1
2534,1
2535,1
2536,0
2537,1
2538,1
2539,1
2540,0
2541,0
2542,0
2543,1
2544,1
2545,1
2546,0
2547,0
2548,1
2549,1
2550,1
2551,1
2552,1
2553,1
2554,0
2555,0
2556,1
2557,1
2558,0
2559,0
2560,1
2561,1
2562,1
2563,1
2564,1
2565,0
2566,0
2567,1
2568,0
2569,0
2570,1
2571,1
2572,1
2573,0
2574,0
2575,0
2576,0
2577,1
2578,1
2579,0
2580,1
2581,0
2582,0
2583,0
2584,1
2585,0
2586,1
2587,1
2588,0
2589,0
2590,1
2591,1
2592,0
2593,1
2594,1
2595,1
2596,1
2597,0
2598,1
2599,1
2600,1
2601,1
2602,1
2603,0
2604,1
2605,0
2606,1
2607,0
2608,1
2609,1
2610,0
2611,0
2612,0
2613,1
2614,1
2615,1
2616,0
2617,1
2618,1
2619,0
2620,0
2621,0
2622,1
2623,1
2624,0
2625,1
2626,0
2627,1
2628,0
2629,1
2630,1
2631,0
2632,0
2633,0
2634,1
2635,0
2636,0
2637,0
2638,1
2639,1
2640,1
2641,1
2642,1
2643,1
2644,1
2645,1
2646,0
2647,0
2648,0
2649,0
2650,1
2651,1
2652,1
2653,0
2654,1
2655,0
2656,0
2657,0
2658,1
2659,0
2660,1
2661,0
2662,1
2663,1
2664,0
2665,1
2666,1
2667,1
2668,0
2669,0
2670,0
2671,1
2672,1
2673,1
2674,1
2675,0
2676,0
2677,1
2678,0
2679,1
2680,1
2681,1
2682,0
2683,1
2684,0
2685,0
2686,1
2687,0
2688,0
2689,1
2690,1
2691,0
2692,1
2693,0
2694,0
2695,1
2696,1
2697,0
2698,0
2699,0
2700,0
2701,1
2702,0
2703,0
2704,1
2705,0
2706,1
2707,1
2708,1
2709,0
2710,1
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,1
2721,0
2722,1
2723,0
2724,0
2725,1
2726,0
2727,1
2728,0
2729,0
2730,1
2731,0
2732,1
2733,0
2734,1
2735,1
2736,1
2737,0
2738,0
2739,1
2740,0
2741,0
2742,1
2743,0
2744,1
2745,1
2746,1
2747,0
2748,0
2749,0
2750,1
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,1
2760,0
2761,0
2762,1
2763,1
2764,1
2765,0
2766,0
2767,0
2768,0
2769,1
2770,1
2771,0
2772,1
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,1
2781,1
2782,0
2783,1
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,1
2791,1
2792,1
2793,0
2794,1
2795,1
2796,1
2797,0
2798,1
2799,1
2800,0
2801,0
2802,1
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,1
2812,0
2813,1
2814,0
2815,1
2816,0
2817,1
2818,1
2819,1
2820,1
2821,1
2822,0
2823,0
2824,1
2825,0
2826,1
2827,1
2828,1
2829,1
2830,0
2831,0
2832,1
2833,1
2834,1
2835,1
2836,0
2837,1
2838,1
2839,1
2840,0
2841,0
2842,1
2843,0
2844,0
2845,0
2846,0
2847,1
2848,1
2849,0
2850,1
2851,1
2852,0
2853,0
2854,0
2855,0
2856,1
2857,1
2858,1
2859,0
2860,0
2861,1
2862,0
2863,0
2864,0
2865,1
2866,1
2867,0
2868,1
2869,1
2870,1
2871,0
2872,1
2873,0
2874,0
2875,0
2876,0
2877,1
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,1
2886,1
2887,0
2888,0
2889,1
2890,1
2891,1
2892,1
2893,0
2894,1
2895,1
2896,0
2897,1
2898,1
2899,1
2900,1
2901,0
2902,0
2903,0
2904,1
2905,0
2906,1
2907,1
2908,0
2909,0
2910,1
2911,1
2912,1
2913,0
2914,0
2915,1
2916,0
2917,1
2918,1
2919,1
2920,0
2921,0
2922,1
2923,1
2924,1
2925,0
2926,1
2927,1
2928,0
2929,0
2930,1
2931,1
2932,0
2933,0
2934,0
2935,1
2936,0
2937,0
2938,1
2939,0
2940,1
2941,0
2942,1
2943,0
2944,1
2945,0
2946,0
2947,0
2948,1
2949,1
2950,0
2951,1
2952,0
2953,0
2954,1
2955,1
2956,0
2957,1
2958,1
2959,0
2960,1
2961,1
2962,0
2963,0
2964,0
2965,0
2966,1
2967,1
2968,1
2969,0
2970,0
2971,1
2972,1
2973,1
2974,0
2975,0
2976,0
2977,0
2978,0
2979,1
2980,1
2981,0
2982,0
2983,0
2984,0
2985,0
2986,0
2987,1
2988,0
2989,1
2990,0
2991,1
2992,1
2993,1
2994,0
2995,1
